sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84
45874,0.2204042487422596,0.12695203015251622,0.19628588769526642,0.0458057917225714,0.03277768028659093,-0.10711154262420837,0.018444183952647925,-0.07527544971201003,0.17897521636108188,0.005394735855833091,-0.020039911326224073,0.022709177188369747,0.06757218329726301,0.016135337088024008,0.003873190498946513,-0.004262715795298918,0.001317965622861761,0.010637309061898586,0.01047087855218697,-0.0008847716183636731,-0.007441698494090363,0.0013584060968094358,-0.004052613753448223,0.0024592355230000423,-0.006012805269334458,0.01670180990105004,-0.003374157993380872,0.01299901755642754,-0.002261833392432973,0.003462424575108041,0.005028946814431446,0.002363476550237234,0.0024788307369391638,0.001755613422340826,0.0027776325418111536,-0.004024403702254473,0.005271946282476115,0.0018212780693231297,0.0016162527103763048,0.00017871456610584865,-0.0011657507443092177,0.0001867569790088784,0.0006368918927315454,0.0009452975094140968,0.00046870343814164807,-0.0004552010165384132,0.00010726757605888717,-5.2929424551939924e-05,-4.310511045953981e-06,-5.881213704371501e-05,-2.1260699630379275e-05,-3.1990009811306263e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45875,0.21940928762700138,0.12603645872138647,0.2012654484890252,0.04556240505375203,0.03213138904919297,-0.11205726608229731,0.01766300207992098,-0.07491835838604483,0.17828926300881495,0.0048834397830265774,-0.0203285281977869,0.02598082515259913,0.060555644337570234,0.012983355463461195,-0.002496492232645822,-0.0018570405482639808,-0.0005425048194942361,0.007978826323592326,0.011302250932460492,0.0006217801201733155,-0.003515371898703003,0.0014229316599805135,0.0007585491046159106,-0.0007283612975077296,0.0024109255021524884,-0.004551505152406607,-0.00011011965873900031,-0.0054968107315635705,0.0012801761285599375,-0.003383363037539484,-0.0045251295043842905,-0.002883164461254059,0.0031923014546912623,0.0012742919084243651,0.00039987546101053146,0.0022312864122015904,-0.006480266600110454,-0.002767652412419373,-0.0033367067297950877,-0.001025332394362335,0.0013988080092126151,-0.0008444834918421637,0.0016495889433894143,0.0006055625091695068,-0.0016869975602746485,-0.0016798491035085355,0.0018025978491176074,-0.002424860437753115,0.00021827555609675017,-8.677835920592541e-05,0.00018498830102245997,-5.391508507025205e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45876,-0.575047468309224,0.1749321272934448,0.017460912661658275,-0.003075426459444732,0.002670390373547583,-0.004173165345887831,-0.0018302247056342367,-0.0007457769365276735,3.7135319015827897e-06,0.00017790820993462804,-5.4273909790795096e-05,5.2372346835038445e-05,-9.120258603174834e-05,0.0013879891247623643,-0.0006177045768776905,-0.0026851540715133594,-0.002098562882795986,0.004760271893755273,0.0016107737231839472,0.0036361261606374902,-0.0027709736484715923,-0.009587682523790969,0.0005913540000719242,-0.007912704115903696,0.0032070385492496516,-0.010067592362034233,0.007511545996438939,0.01255720815812295,0.0008572590287375835,0.0033822099317733006,0.0021272544503824938,0.0002229215160129876,-0.0012988230639303733,4.526533518724211e-07,-0.0008407098307234091,-0.0008766683534412626,-0.001116456457320992,-0.0016492315028492363,0.00010722532175641107,-0.005468247483975019,0.001042261628553228,0.001099430129360853,0.00551624871759837,-0.003932221656137983,0.0012008490762172126,-0.001474830101852363,-0.0008931998498095309,0.0009028738915849514,-0.0005239505184752471,-2.9749173761571225e-05,-5.673666033506495e-05,-0.00010098582179929628,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45877,-0.5792151900248727,0.17675683732079278,0.017728458834703368,-0.003294313017779362,0.002984813204203473,-0.0035780445993671603,-0.0023353165907612932,-0.0011659674289936268,0.0002900235707654465,-0.0005083887499966425,0.0005180236951969216,-0.00044561678948509364,-0.0002767179052274157,0.002457356245124432,-0.0007755623946534214,-0.004145517708529716,-0.0022758656412879413,0.0057001691298192315,0.0016921755691245803,0.004141218619111633,-0.002654805237115159,-0.011577268963386466,0.0004206995215085108,-0.010234580074954112,0.0031419456990328092,-0.009453038206684986,0.007941262298162265,0.008269029225720459,-0.00224172432223248,0.0029237368072971255,0.006386912061505008,0.002869766198185264,-0.0007389085627851633,0.0006109297643946929,-0.0015129615483060607,-0.0023236963016963707,-0.003532982390475227,0.003610286128319862,-0.0004276467757396961,-0.0015547160682454605,-0.00066122431175444,-0.0005048740723916234,-0.004096912928745271,0.0027524728064473977,-0.00136816842896615,0.00019357247435381725,-0.0008477527437551651,-0.0012719539106718746,0.0017506911001363968,0.00010951372139792528,-7.314549538581067e-05,-2.1117567989606064e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45878,-0.5800083162231098,0.17710282777255973,0.01777239137924419,-0.0033344129389769645,0.003048267148132862,-0.003571823916327426,-0.002436993967493243,-0.0012274193777216979,0.0003099101509878013,-0.0006111425806580922,0.0005979571246381614,-0.0005007409174287649,-0.00029418089391651677,0.0025102304546857383,-0.0007749430073337903,-0.004193143380450859,-0.0022696829646626886,0.0057108774960950475,0.0017022434229186352,0.004187374695981904,-0.0027336235828171267,-0.011730959685433381,0.0004816685059483381,-0.010322865294435105,0.0034410159202981983,-0.01061667897306378,0.008788593113866074,0.0135988564397704,0.0012062265038811225,0.004148084603528833,0.0005676439622428635,-0.0012138079320229863,-0.0018992872181424827,-0.0004296215146301967,-6.088678224447335e-05,8.158876607589862e-05,-0.0006302974648714706,0.0019929624348554767,-0.0002958125382177732,0.007713106089492682,0.0015557431199767408,-0.0007841934269966589,-0.0008828312111457687,0.0011367156965549402,-0.0018037118054410003,-0.0003335838135301391,-0.00088535079836526,-0.0010737001769496766,-0.0005869046107046858,-9.950838773333151e-06,8.64424393755592e-05,0.00015637142512420573,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45879,0.15256053716438556,0.12789686097418573,-0.347552902806414,-0.04534131122720507,0.03263186773180027,-0.020130291711454775,-0.00885818246775654,0.008759430560598623,-7.134248707778195e-05,-0.0029017961712774778,0.0004182284775820332,0.012208710993225963,-0.004288385908357422,-0.014869555745829592,0.0039813380743539606,-0.005478802992077486,-0.021233076009231203,0.006200690883002942,-3.398339303239971e-05,-0.04700031042202396,-0.01730146674516822,-0.017095911283951916,0.00174252525282239,0.01611763201163005,0.001259182686393049,-0.0009370094355650761,0.006100438207069119,-0.000425231779665819,0.0028661414729709593,0.007106815026855943,0.0017402789923182198,-0.002450708998368558,0.008248008962960159,-0.0033864123327468406,0.0015594767839237065,-0.003897235741255108,-0.0030984143880673763,-0.002006520248868471,0.0026950962855206376,3.881469670843251e-05,0.0012335487575114862,0.0006034382131355832,-0.0011135989990295908,-0.0013462885640335854,-0.00030041377556511975,0.0003631601155955258,-5.292294068495695e-05,-9.319921529765372e-06,-6.218728333785517e-06,0.0001892134076465691,-9.358444984186274e-06,5.696862477904346e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45880,0.19481752707721642,0.12003204504740346,-0.335257110408642,-0.03626536266311801,0.028963015855601692,-0.005779658471291309,0.0007434672217836842,0.00906964313350983,0.0040864343801787365,0.0033863289387914366,-0.001997461926854435,-0.00032777594221981555,0.001257016335135135,0.0023050779348688655,-0.0002617068948227352,0.0010927016375015025,-0.0003709682334860608,0.0035231501225272827,-0.0008815442481933123,-0.04102464361309742,-0.021461414936395133,-0.015516245204412062,-1.4619324349991105e-05,0.00699460256160181,-0.004373732386177671,0.008452401154939681,0.021338689334165894,-0.012053161409287931,0.0036837054810400323,0.0015878790179381847,-0.0022171985571255246,-0.002457026499048657,-0.005014271648374935,0.0028156615840668566,0.0005682642244024338,0.0029394039520192726,0.0021629329233394,0.001960665537406034,-0.0013931387943140249,-0.00018358285534940478,-0.00041042744293519177,-0.00019018372612257696,0.00026296249262506216,0.000475285830949935,0.0005838199364418849,-0.0003128127786145001,8.337191458310922e-05,-2.0744867226047474e-05,2.5832302274616737e-05,-0.00030883231319855416,1.7571758868962632e-05,-6.92070522906434e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45881,0.16345112383438445,0.13285084086719265,-0.33561202965125464,-0.03868873833577691,0.033692002770870255,-0.011954266124789437,-0.004726045505194483,0.007634876974026203,0.0030707189205715062,-0.0012992440825287683,0.0003399336425000548,-0.0011769549248406052,-0.0006717866674443798,-0.00014693914793537723,0.00032465302934778494,-0.00010883119278131229,-0.0007939618881292799,-9.347644603132751e-05,-0.005443403975626217,-0.030595803689337547,-0.009586925936219301,-0.005517631082693634,0.0018524951356184262,0.000782869735091564,0.0028609397494525584,-0.005678645974447238,-0.007526053054359787,0.007429655682131441,-0.010226771704743816,-0.012103895757311094,-0.0028970246290307704,0.002161364825832554,-0.0056313315380134045,0.004720748102363492,0.005016047567504935,0.00090516595244936,-0.0009477861972805013,0.0005402110904254167,0.003234158181558302,-0.0006257850187636148,0.0010096588989591147,-0.0012761011775807567,0.00030738309780690265,-0.0004976254036433772,-0.0014857861660710905,0.0008400747702332277,-0.0002905730245553223,0.00021716457116174875,-4.635373128277426e-06,-8.167378639025812e-06,3.677788968318618e-07,-3.284664317225132e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45882,-0.5837314153642624,0.17866280645095137,0.01788457162957779,-0.003446201084252868,0.0034880672352815742,-0.007184348878428253,-0.003311125091164357,-0.0011070335357241364,-0.0006972078435536189,-0.0007721219394211252,0.0005728144800903053,-0.0001291699815502328,-0.00020436031679950208,-0.0012248409599341253,0.00031403036322387397,0.0017846751155992774,0.000586141458409768,-0.0014565665706986403,-0.0003021989678621106,-0.0005158339811356644,4.8622539776888e-06,0.00246146061262064,0.00019036342115147687,0.0028672410033614678,2.350276518192108e-06,-0.0005628397471607431,-0.0004376686364586329,0.005041309772358697,0.003954465950862959,0.000338193539508755,-0.005246121103338797,-0.0031031220719596503,-0.00016338447290289507,0.0002583837015568326,-0.0004544383459743236,-0.0011608427169509205,-0.0026660255174863912,0.0047644524174858685,-0.0006196957784049776,-0.007854283474115417,-0.0018065057574412468,-0.0005002865670879229,-0.0015624536675912224,0.001034730994239047,0.0004213377414641348,0.0008988287733761718,0.0021653318947213234,0.0015940078660985641,0.0008348278311210492,-0.00022615955029912457,0.0008394622854223213,0.00046193534937917036,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45883,-0.5851594890022059,0.1792992650757176,0.01799691867378294,-0.003534620086718152,0.003570325232817202,-0.00631411230680366,-0.0034166843336842436,-0.001331284172025213,-0.00039562761281122663,-0.0010815978161313378,0.0008567032064414989,-0.000433158095797322,-0.00031015936894891814,-9.72281095156739e-05,6.10477316763415e-05,9.736162486226738e-05,3.855811359835903e-05,0.00016621044024845547,6.138092371602812e-05,0.0005035002396431425,-0.0003784742619905899,-0.0008627821594308384,0.00014827967632717603,-0.0005161203864473783,0.0005382214197871948,-0.0019112542740956455,0.0014185759613186424,0.004253395038551099,0.0017661343566038221,0.0008750298740929789,-0.0018887825690904578,-0.0014070319331505093,-0.00047921718055371005,2.88760098923026e-05,-0.00021071924678052898,-0.0003713706377113429,-0.0010632561683365403,0.001812247540129558,-0.00030517452268683296,-0.0046834867975544285,-0.0010533065332740304,-0.00046870676284738655,-0.0006610910549684759,0.0005935485791767007,0.0011262138291251596,0.0026447972959106163,0.002364629661480819,-0.0005678241854301299,-0.0022941718362596143,4.883312384958546e-05,-0.0004108405099524768,-0.00027647752033220936,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45884,-0.5807302247504661,0.1773422511198007,0.017685078838222592,-0.0032807377772407667,0.0032747268905558976,-0.007960202087190857,-0.0029860456333798135,-0.0007669043461994785,-0.0010084639291571729,-0.00025037274775356096,0.0001258483558066866,0.0002853487404878443,-5.800164901892594e-05,-0.0023772752074322284,0.0005341278710811768,0.0034481437943666084,0.0010063045494205153,-0.002871072014190178,-0.000583570605330342,-0.00142952649598051,0.00029130151754829485,0.0056092739372212985,0.00023425331130468526,0.006252881130573224,-0.0006236770424738199,0.001193143947512905,-0.0029010418028411113,0.003155471770821872,0.0047424807423140265,-0.0010561889810162478,-0.0065746635512962635,-0.003206560733290793,0.0009265485649082302,0.0006761436467386195,-0.0005354118290270865,-0.0015764140035738395,-0.0026210777120968,0.0045517754311841475,-0.0003573763592892911,0.0010180325357808937,1.062710513040333e-05,0.00031350569706583,-0.0019438721835833622,0.0010063519809070706,-0.0029132254469834374,-0.004203820904032556,-0.0004898434447397175,0.0022177884030302325,-0.0015467078234232066,2.3345272114821064e-05,-0.00042587409618663144,-0.00022621096948941514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45885,0.1641550078359874,0.13353456082244358,-0.3348825775160413,-0.03854791727864916,0.040561057766000344,-0.010331762329819706,-0.005474930943843264,0.00807937505129278,0.0034498530677432907,-0.0011256871011334347,7.629991103712819e-05,-0.0025943732768916525,0.0013341652304280532,0.0014999203684130252,-0.00029247371680429313,0.0015433129699677802,0.004994393721552785,-0.0029040917934849667,-0.003622547563435425,0.003615925820619613,0.0041437131830908925,0.004465811283847596,-0.00028624612026627625,-0.008820807510881575,-0.0006919619216267126,0.00191238808680159,-0.006889401676105289,0.003290135411847205,0.002750086934368092,0.0033781658684577764,0.0008329742902457085,-0.00028152416920517354,0.0006032076977043442,-0.002116883580581246,-0.005330281826916435,0.003951319629565618,0.0012872156646520792,0.00235108337794232,-0.0011601138533079058,-0.0009009047512038118,0.001608666503721986,-0.000672183903187329,0.0007837087863835743,-0.00033777295462546393,-0.0019053143669986023,0.0003221529204511851,-5.64932700736615e-05,-3.150492940778885e-05,1.9555877399695004e-05,-0.0006282369972932407,7.253887714773124e-05,-0.0004064922775919316,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45886,0.20694666677469434,0.12934146111012862,-0.3128580524634213,-0.023680607941988226,0.04073852000929855,0.008901091598199856,0.005896324715934257,0.005111570892996539,0.010527977904244718,0.00963010332021523,0.016079567922372057,-0.021734545961823473,0.010586970382421469,0.024227188333675848,-0.006721565461831254,0.008250907738928887,0.03187605192883808,-0.007505623179648425,-0.006799489053346823,0.00813309695633959,0.0025670762787552807,0.004464288492537173,0.001067098150822072,0.0027925765744170055,0.0028521690324284565,-0.00547754827773677,0.005258589888898342,-0.0017758035247746053,-0.0036202880802637207,-0.0033393066073235307,-0.0013780395180048688,-0.002025389875094618,0.0032627836039470694,0.002518135800376512,0.009997701436942957,-0.0056489363162649416,-0.004046783378564004,-0.0025972832875996274,0.0055206304236329095,0.00015891889798889377,0.00021456587232549916,-0.00043801332892284134,-0.0006780891721830226,-0.0008405024845130584,-0.00010417904161752058,0.00030672340828873595,-8.299284547001242e-05,6.560125124590427e-05,-8.82538964506401e-06,7.652494238759435e-05,-9.244277529071376e-06,2.811755195813942e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45887,0.2023470012878403,0.12587143291305183,-0.32223421601753727,-0.029512282571477512,0.04105865484368717,0.003748514760562433,0.0028986972842264393,0.007516306329330408,0.00817891684381908,0.005974551131725135,0.0038400674260834085,-0.014588245421084294,0.007047891852799828,0.01579754918113329,-0.0041264959759043235,0.009240219509066278,0.02708361729523309,-0.008634506715827902,0.00016613050904947955,0.01694812561488655,0.0058540478443354265,0.0015794936708931643,-0.0012894203367484075,-0.0063921553235590685,-0.0025525129554856384,0.00480230840766165,0.001486434366637451,-0.00016816747259823145,-0.0006854417761848507,-0.0016968701009447114,-0.0011673966266726528,-0.0005101067792792761,1.4349159170568904e-05,-0.0030541748964482084,-0.003929273918836918,0.000845425804843434,0.0008172572506777139,0.0009443922695167496,0.00021345194042160945,-0.0009748861303958941,0.006000148038707973,0.003747926265212509,-0.0006932273792150214,0.0015054548726409797,0.0007743416328691672,0.0006249543839626471,-0.00019507518445845164,0.00013857577810578615,2.668905075984978e-05,-6.247278115894156e-05,1.921053284418031e-05,-3.104230434708424e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45888,0.18509880127575462,0.09767515790283486,0.09630767189233691,0.3347541679868324,0.02467470409068893,0.01557052268950479,-0.04989162262664628,0.10780750297364751,-0.010383589385914637,0.0006536192291308907,-0.0034326199596994983,0.00047421239576217114,0.0015715801205315883,0.010541443581972221,0.07098243597209,0.006277346438152547,-0.0008704531660149507,0.003074274350936772,0.0010031698234756737,-0.0010147459526541225,-0.001583468202232844,-0.0003677426716608902,-0.001577398642801535,-0.0026842465573806763,-0.0025469697031540732,0.008660107676866641,-0.00044297656806520396,0.007211953187910913,-0.002772981354570625,0.0005949029353982424,0.0028907961005256986,0.0002244067909838938,0.008588669172368509,0.007625399758103616,0.005717915137599878,-0.004112600251165383,0.006219243216078524,0.0004002096327645582,-0.010509576301784146,-0.00022972052785236654,0.0014539654502880369,-0.0001737123709043278,-0.0010948658034687544,-0.0010200908288913403,-2.629145834804651e-05,0.001142179904264628,-0.0007738183157728152,0.0009285240812675848,-7.025178417276135e-05,7.198747035480388e-05,-2.5689604010560217e-05,9.62770247920016e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45889,0.18570132998259165,0.09824864493258506,0.09497494980587762,0.3283063548102855,0.024673894190493595,0.016677762479428232,-0.047122943745911916,0.10214825927967411,-0.011055406090326429,0.0003737132665442988,-0.0033324147785313185,-0.0006913160647709122,0.0002792267472104588,0.018111051707853997,0.10131112384816267,0.004441077156734855,-0.0021763573897640746,0.0011250248921990662,-0.00024879115885090015,-0.0003705740620595782,0.00012776505395745158,-0.00040791231047004114,-0.000666646689248829,-0.0018532174321188738,-0.0020085426848253196,0.004193452030476905,0.0006392921519859588,0.002067949273774411,-0.0007752958804955107,0.0006691112337780377,-4.5357945928989346e-05,0.00030522960990325384,-0.003131896062500144,-0.004979634283387954,-0.0024970665545393056,-0.0011912908495481302,0.0027568131451819445,0.0032278908744650375,0.012025734883638608,0.0002334258112619268,-0.002755320462684061,0.0006424886265076664,0.0012415920295073529,0.0011444652670744315,0.000558667958913993,-0.0015053163011063439,0.0006925141968563466,-0.0006867287748387843,2.5103350372754898e-05,-5.47737852123662e-05,-5.99906209394812e-06,-8.315645160881857e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45890,0.18195058138937562,0.09506708293841822,0.0971997195804234,0.3336279944601298,0.022467617810151008,0.01217990640517186,-0.04867254757874431,0.10184749790729732,-0.00546786483733763,0.0010012532484058886,-0.0024362019596432236,0.0006547754285415121,0.002719884600097775,0.02011960910746327,0.10749397616485602,0.004079306941643515,-0.005611998854506043,0.0029027352768943742,0.00166158797821155,0.0031408134762684705,0.0018379660123685978,0.0022176770259457555,0.003907494804387681,0.00761734442316881,0.008082811774520325,-0.017523002777042933,-0.0004534385837244998,-0.009792767687985924,0.0034674358915285125,-0.0016307221728224562,-0.0021523867800319913,-0.0005364128269310037,-0.003582368804472971,-0.0012922849186091559,-0.002423145391580548,0.004094184863905712,-0.00705697649435286,-0.0033025504734508267,-0.0029423197724207893,-9.388771133733413e-05,0.0015690530383691511,-0.0005357424325056925,-0.00025839070663707676,-0.0002043712074507613,-0.000551635921144267,0.0005805363346992933,-7.787689782380463e-05,-4.603486529924442e-05,2.9208242154372494e-05,-9.298083514203812e-06,2.162231239993677e-05,-8.116300503255776e-08,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45891,0.16253890766781395,0.13194866473039077,-0.3388304755497333,-0.04051030657757061,0.03865553385735328,-0.012748513903158697,-0.0062575340122637225,0.008737360783483084,0.002427704453538448,-0.0017783446231623937,-0.0016842012675833235,0.0013822015498603226,0.00026687209706028584,-0.0024581058148543874,0.00016859369265137097,-0.0006039181260343667,-0.0023549760505121903,3.8637174024040454e-05,-0.0029496066848789058,0.006911460189678907,0.0051572526039923485,0.006706893871754385,9.437444589821936e-05,-0.007325191092049773,0.001217278830387462,-0.0026078971459606833,-0.009366079560014234,0.0024290319479410155,0.0024587644823579917,0.0024612689461120238,0.00141962730149353,0.0008863047737488599,-0.0002664801606535445,0.0009371822651029003,0.0003040244068380434,0.0005675606124088044,6.351864642877638e-05,0.00015121374289043968,1.8406280234175373e-05,3.553383137624323e-05,-0.0030475040508140786,-0.004138089846602199,0.0018262797349773382,-0.0004164584116034844,-0.002551216935109116,0.00015272708875289516,-0.00010164357900425981,5.538364570817483e-05,-0.00015339668579211226,0.0012782708087442547,-0.00016548516369156615,0.00044991130956493293,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45892,0.1818668211376466,0.11006796566329219,-0.3527149824211654,-0.04749526373093683,0.04950655789531714,-0.01427472839409334,-0.008844425194957097,0.012515088705931427,-0.0010261822367236121,0.0012290745436077978,-0.004124184099898198,0.02144210474317226,0.0012900042373316226,-0.021624829950343243,0.0034133246097603864,-0.0054365010914445115,-0.02471142504626393,0.007370327743091201,0.017728825478165604,0.0654327597122313,0.021392869228305543,0.005595620005800411,-0.004619053268163675,0.013821155153654667,-0.006588835256904203,0.015594664164035252,0.023473987799252298,-0.004893958687637287,-0.004189447146385312,-0.002816155274388125,-0.0039250459586436465,-0.0036611689047012313,-0.002126513651798594,0.002665698849173414,0.0036654328812505176,0.0010432913511047347,-0.00034486957537946253,0.0009868192241087395,0.0013084363535773148,-0.0003724162759492728,1.531543299582692e-05,-0.0009483749440453476,0.00018484183004717088,-0.000535746075727117,-0.0007291677492175786,0.00015490618419398573,-4.672016961180486e-05,3.127957104683128e-05,-4.629012555823138e-06,-2.476049751651472e-05,-7.4491860724534e-07,-2.3183708853841654e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45893,0.15908215401972337,0.1305566965499936,-0.343075945355919,-0.0430039299705333,0.03961825423903562,-0.015378133011511851,-0.007927846377273961,0.009535943906799986,0.001138060697098381,-0.002787434313039768,-0.003623287692056638,0.0060149794028984726,-0.00053675354604587,-0.007310348745066576,0.00070923869442206,-0.002975960342642688,-0.010083419428778868,0.0025587687074711965,-0.00204831581854331,0.010916924192777504,0.00700836247708676,0.009292874845848311,0.0010526606181976974,-0.005513795553511004,0.004275721553301554,-0.009542900245710827,-0.014458685401077974,0.0036357601081681403,0.0011918834768643394,0.0013954026287890439,0.002650313399622107,0.0024504294106502227,0.0019298280858804915,0.0015051288045963046,0.0052377840248640055,-0.00476486759472121,-0.002649419080673124,-0.0034124696427116586,0.0023919617295138865,0.0011966912037195394,-0.0031402385802248387,-0.0008422182700932478,-0.0019744557151720856,-0.0023995965952446833,0.0011740304841849857,0.00021806623983936822,8.815286579982573e-06,4.665237929205066e-06,0.00013463414455339945,-0.0010314814523381957,0.00013783674731044225,-0.0003303330524460376,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
